ensembl_gene_id,gene_symbol,SRR35143100,SRR35143101,SRR35143102,SRR35143106,SRR35143107,SRR35143108,SRR19070038,SRR19070039,SRR19070040,SRR19070035,SRR19070036,SRR19070037
ENSMUSG00000026420,Il24,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026424,Gpr37l1,158.388876,159.806189,162.221787,151.902798,143.331725,143.766642,278.564284,281.471623,275.990544,164.563167,276.208694,281.263056
ENSMUSG00000026425,Srgap2,7.389499,9.394601,6.721604,8.201557999999999,5.965065000000001,7.190104,22.113496,25.492784999999998,25.820512,32.992512,21.622349000000003,22.844873999999997
ENSMUSG00000026426,Arl8a,3.1404509999999997,23.895057,24.975948000000002,19.221,28.773005,30.519587,30.965858000000004,19.679282999999998,44.197669000000005,114.216938,61.88377199999999,47.299335
ENSMUSG00000026427,Eif2d,5.916152,4.3844080000000005,2.310378,3.5382990000000003,3.138154,4.584726,12.254046,9.676169,15.100689,8.713499,15.092298,12.929882
ENSMUSG00000026429,Ube2t,0.20215,0.669759,1.6904819999999998,1.347995,0.045587,0.257148,0.280048,0.166281,0.94217,1.107289,0.133251,0.447664
ENSMUSG00000026430,Rassf5,19.209336,19.130746000000002,19.355103,17.239223,19.920702,19.57881,29.836353,29.590747,29.883151,34.207518,31.3313,32.341074
ENSMUSG00000026432,Avpr1b,0,0,0.018896,0,0,0,0,0,0,0,0.035283,0.02877
ENSMUSG00000026433,Rab29,0.627929,0.790798,0.404595,1.1644480000000001,0.7506010000000001,0.646292,0,0,2.214032,2.028979,0,1.009765
ENSMUSG00000026434,Nucks1,0.317909,0.132727,0,0.103263,0.106401,0.408342,0.7106,0.442537,0.492451,1.745038,0.790511,0.161113
ENSMUSG00000026435,Slc45a3,0,0.361829,0.16134,0.174277,0,0.173651,0.467311,0.5156000000000001,0,0,0.296903,0.265496
ENSMUSG00000026436,Elk4,6.92814,6.627227,7.500451,9.110623,8.547692999999999,6.990564,16.384163,9.868645,13.077162,21.254578000000002,14.678243,13.41808
ENSMUSG00000026437,Cdk18,3.6021409999999996,5.235387,5.168302,5.518409,5.387105,4.114022,19.280864,12.633716,10.455501,11.00255,21.531345,10.161452
ENSMUSG00000026439,Rbbp5,10.841929,11.560001,12.718089,10.623725,7.838146,10.96769,24.679684,16.766868000000002,17.461815,10.653823,16.344082,16.029984
ENSMUSG00000026442,Nfasc,4.421939,2.73304,2.4515659999999997,2.710243,4.586491,4.818599,6.86762,7.021247,6.367261,12.554927,13.140638000000001,13.503936999999999
ENSMUSG00000026443,Lrrn2,0.369518,0.186144,0.194808,0,0.447292,0,0.282842,0.247004,0,0,0,0
ENSMUSG00000026447,Pik3c2b,7.97771,9.395968,9.449277,6.698904000000001,7.954691,10.757468000000001,23.792913,23.333519,23.469184000000002,19.854779999999998,24.777639,26.21859
ENSMUSG00000026450,Chit1,0,0,0,0.046944,0.0954,0,0,0.137466,0.376963,0,0,0
ENSMUSG00000026452,Syt2,161.04391800000002,194.30167699999998,172.152964,142.074136,173.197599,145.39538199999998,153.485201,123.366821,140.257668,102.068084,89.748767,114.273673
ENSMUSG00000026455,Klhl12,1.764217,1.097125,0.814852,1.408409,0.85337,1.582554,3.506058,4.152011,2.829657,5.81137,3.1347519999999998,2.6886289999999997
ENSMUSG00000026456,Cyb5r1,13.401439,15.279224999999999,12.713057000000001,17.303281000000002,15.6648,15.17023,30.432518,28.552274000000004,30.506352,16.369456,26.730476000000003,24.341703999999996
ENSMUSG00000026457,Adipor1,0.908872,0.663702,0.584769,1.094972,0.437212,0.94714,1.238179,2.424774,1.634139,3.063159,0.919823,2.773242
ENSMUSG00000026458,Ppfia4,18.926598,16.710322,9.319151999999999,10.58842,16.892133,13.943974,28.25193,32.36838,35.892529999999994,29.157609,35.554988,33.31226
ENSMUSG00000026463,Atp2b4,12.979486,16.49374,15.473149,9.434039,15.362851,17.048173,23.723209,23.126728999999997,28.51856,23.361546999999998,26.247222,22.509670999999997
ENSMUSG00000026466,Tor1aip1,1.7854590000000001,2.145063,0.549666,0.168252,2.053379,0.787337,9.354146,7.629516,6.2363729999999995,16.666395,8.152224,3.9218390000000003
ENSMUSG00000026468,Lhx4,0.466808,0.262836,0,0,0.114218,0.374443,0,1.374973,0,0.392059,0.237501,1.389509
ENSMUSG00000026469,Xpr1,0.36608399999999996,0.747403,0.249645,0.348967,0.2384,0.719577,0.991451,0.9980020000000001,1.118305,3.52787,0.580492,0.918677
ENSMUSG00000026470,Stx6,8.601275000000001,17.556338,15.072024,15.611733000000001,14.017661000000002,16.245114,35.390532,29.209497,26.110381999999994,20.049099000000002,28.282696999999995,19.425137999999997
ENSMUSG00000026471,Mr1,2.922773,3.7039079999999998,3.5942380000000003,2.6325330000000005,4.278147,3.52617,3.492561,2.77895,3.9802829999999996,4.496437,5.953499000000001,5.014299
ENSMUSG00000026473,Glul,951.81843,942.504025,939.0022450000001,909.408506,1038.398973,905.903934,1483.0475629999999,1469.849112,1475.8690819999997,2474.23611,1389.409433,1443.7674570000001
ENSMUSG00000026478,Lamc1,0.600001,0.757484,0.753303,7.585115999999999,3.243561,0.331307,6.235199,1.384424,1.067699,10.854232,1.1960000000000002,5.269241
ENSMUSG00000026479,Lamc2,0,0.41779299999999997,0,0,0.122658,0.107944,0.059519,0,0.54749,0,0,0.186123
ENSMUSG00000026480,Ncf2,3.3726209999999996,1.360005,0.20604299999999998,1.231328,0.543698,1.6312609999999999,1.6956920000000002,4.030568000000001,5.269316,0.5515840000000001,2.4932,0.901575
ENSMUSG00000026482,Rgl1,0.323172,0.45659,0.056171,0,0,0.104965,0.278098,0.077097,0.084814,0.223494,0.102967,0.0841
ENSMUSG00000026483,Niban1,0,0,0,0.066142,0,0,0.26654,1.045214,0,0,0,0
ENSMUSG00000026484,Rnf2,0.6848989999999999,0.606677,0,0.600316,0.246638,0.277257,0,5.97512,8.398948,12.143499,7.569705,6.449347
ENSMUSG00000026489,Coq8a,5.815086,3.6475299999999997,4.865975,5.823577,7.383939,5.481758000000001,8.335102000000001,12.227498,25.121643,17.606412000000002,7.777565,15.492766
ENSMUSG00000026490,Cdc42bpa,29.176019,32.481828,29.273044000000002,30.571446999999996,28.563762999999998,32.388957,54.261359,50.12439699999999,48.734562000000004,91.32243199999999,59.295449,55.22969
ENSMUSG00000026491,Ahctf1,10.105810000000002,10.019666,8.988635,11.496267,8.840962000000001,12.782957,15.652857,21.197113,21.426381,45.27566699999999,17.319136,17.833291
ENSMUSG00000026492,Tfb2m,1.305997,1.339716,2.33863,0.45198700000000003,2.477447,1.0654089999999998,4.257225,1.038864,3.403743,4.573903,5.043514,6.581729
ENSMUSG00000026494,Kif26b,2.397754,3.258159,2.88419,2.328515,3.105043,3.018021,5.676806,5.51151,5.608521,6.923532,5.655987,5.356902
ENSMUSG00000026495,Efcab2,19.538231999999997,18.626729,16.526454,18.205346,18.886625000000002,17.741498,24.934069,24.238538000000002,22.855584,41.315407,25.300063,20.551904
ENSMUSG00000026496,Parp1,0.93237,3.7802860000000003,2.750827,3.095924,1.962084,2.688002,7.308861,7.225124,5.524955,3.336963,3.392172,9.307226
ENSMUSG00000026497,Mixl1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026499,Acbd3,0,0.060474,0.0431,0.142103,0.041335,0.100431,0.146396,0.151648,0.233108,0.693011,0.040294,0.165055
ENSMUSG00000026500,Cox20,6.535262,1.501046,4.062495,3.04993,3.848999,2.453144,0,0.231319,0.508787,1.320109,0,1.009311
ENSMUSG00000026502,Desi2,0,0,0,0.245289,0,0,0,0,0,1.242278,0,0
ENSMUSG00000026504,Sdccag8,5.639915,4.953035,5.859014,5.943868,2.777406,7.051991,4.5425059999999995,3.953579,7.4950980000000005,5.011572,5.697446,5.1430110000000004
ENSMUSG00000026509,Capn2,10.800097999999998,8.502305,9.309376,9.356121,11.560635999999999,9.300863,5.924683,12.886932,9.539045000000002,7.354026,6.187939,9.932120000000001
ENSMUSG00000026510,Trp53bp2,0,0,0.45664499999999997,0,0.142644,0,5.061662,1.123561,4.000683,0,7.106152,1.032879
ENSMUSG00000026511,Srp9,0.939589,0.441876,0.649932,0.835493,0.5195989999999999,1.385234,1.045552,1.7545410000000001,0.896842,3.5451420000000002,1.396807,1.10839
ENSMUSG00000026514,Cnih3,0,0,0,0,0,0,1.327372,0,0,0,0,0
ENSMUSG00000026516,Nvl,14.113714,11.652893,12.084517,12.259633000000001,9.060718999999999,14.541865999999999,27.869968,29.773192,25.139750000000003,36.985644,25.49026,25.400559
ENSMUSG00000026519,Tmem63a,51.555617000000005,63.246424000000005,55.205877,42.901541,45.167722,55.29387700000001,113.63293200000001,102.65052,100.629172,58.97848900000001,85.646392,108.56297000000001
ENSMUSG00000026520,Pycr2,1.106963,1.614912,1.825463,1.0607469999999999,1.550277,1.050508,3.8380460000000003,3.282681,5.36614,2.359715,2.363685,4.77475
ENSMUSG00000026523,Wdr64,0.059432,0,0,0,0,0,0.08052,0.033467,0.09371199999999999,0,0,0
ENSMUSG00000026526,Fh1,19.029034999999997,17.084540999999998,11.580666,17.249597,11.582365,21.059676999999997,65.447141,45.940214000000005,55.539123000000004,54.86961000000001,59.1053,58.878594
ENSMUSG00000026527,Rgs7,9.506003999999999,12.397502000000001,9.630859999999998,9.985683,11.379954,11.60279,15.946964000000001,17.206780000000002,17.094379999999997,27.285113,18.277213,11.208705
ENSMUSG00000026531,Mptx1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026532,Spta1,0,0.031873,0,0,0,0,0,0,0,0,0,0.025937
ENSMUSG00000026536,Ifi211,2.250392,0.286647,0.35274,0.789092,0.387194,0.442541,0.852129,0.568088,0.138755,0.328203,0.365123,0.499588
ENSMUSG00000026544,Dusp23,3.451222,3.489827,4.980748,4.429992,3.912203,3.800012,10.204048,10.699596,9.868368,9.530727,11.560503,11.203373
ENSMUSG00000026546,Cfap45,1.4727860000000002,1.380347,1.170146,1.7753729999999999,1.797773,1.352506,3.540435,3.09833,3.131132,3.165947,3.003743,2.9980010000000004
ENSMUSG00000026547,Tagln2,0,0,0.183631,0.17259,0,0.561445,0.616647,0.23633,0.13251,0.232566,0,0.40626
ENSMUSG00000026553,Copa,7.6664010000000005,4.212209,5.840915,7.451524999999999,3.787459,5.781988,22.502155000000002,17.136737,24.2557,32.378597,19.362406,18.70941
ENSMUSG00000026554,Dcaf8,9.769033,7.045467,6.139718,10.804808,5.955894,14.09428,21.075611000000002,21.036237,20.850854999999996,31.037416999999998,25.289,22.223518
ENSMUSG00000026556,Vangl2,2.4857699999999996,0.729609,0.662417,2.5067049999999997,1.7504049999999998,0.58359,1.243039,1.771771,1.4972370000000002,0.8609899999999999,8.308129000000001,1.827341
ENSMUSG00000026558,Uck2,11.113484000000001,12.628747,10.992638,9.275888,11.361902,6.808022,25.567446,22.994035,24.198475,31.188588,20.958328,22.110527000000005
ENSMUSG00000026560,Fmo9,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026563,Tada1,21.172887000000003,23.317972,20.607008,19.958257,21.013586,23.665654,35.986481000000005,34.922672,31.784616,30.013192999999998,34.624214,33.159983999999994
ENSMUSG00000026564,Styxl2,0,0,0,0,0,0.367145,0,0,0,0,0.245559,0.257434
ENSMUSG00000026565,Pou2f1,3.28938,3.463885,3.745667,3.821168,3.6561769999999996,8.072574,7.949542000000001,4.977266,4.966597,10.001547,8.99542,5.0317229999999995
ENSMUSG00000026566,Mpzl1,2.8000789999999998,1.607278,1.060158,2.9316359999999997,2.225818,6.241225,4.047928,7.426023000000001,7.470825,7.574656,5.448196,7.605042
ENSMUSG00000026567,Adcy10,0,0.027626,0.171707,0.162033,0,0.163991,0,0,0.453655,0,0,0.150864
ENSMUSG00000026568,Mpc2,7.331123,5.777049,7.6625239999999994,7.130998,3.706206,11.557338999999999,49.576029000000005,70.512534,53.779337000000005,64.71231800000001,53.997968,47.833890000000004
ENSMUSG00000026571,Dcaf6,6.293918000000001,10.031414,7.118392000000001,8.005644,6.593905,8.344797999999999,13.989547000000002,17.450806,16.048296,18.526401,12.317187,8.743057
ENSMUSG00000026572,Tbx19,0,0.223663,0,0,0,0,0,0,0,0.130307,0,0
ENSMUSG00000026573,Xcl1,0.260438,0,0,0,0,0.251474,0,0,0.370473,0,0,0
ENSMUSG00000026575,Nme7,0.825089,0.699888,3.318963,1.019186,2.1897029999999997,2.138071,0.22351,0.6212799999999999,1.088028,0.658899,0.184304,0.597488
ENSMUSG00000026576,Atp1b1,1228.639848,1201.1599560000002,1228.1820850000001,1104.1086500000001,1187.0906670000002,1158.9390640000001,1560.6388570000001,1536.3394589999998,1548.7382890000001,2026.937709,1515.7576,1476.0627189999998
ENSMUSG00000026577,Blzf1,2.6613350000000002,1.7052129999999999,0.816657,2.2422459999999997,1.9537840000000002,2.313634,7.319013,4.326346,2.586514,3.79013,4.00437,2.888464
ENSMUSG00000026580,Selp,0.190363,0,0.111933,1.322235,0.260586,0.083294000000000007,0,0.062491,0,0.091059,0,0.068039
ENSMUSG00000026581,Sell,0.141914,0.015425,0.111188,0.522854,0.017015,0,0.144226,0.049263,0.501254,0.080739,0,0.03987
ENSMUSG00000026584,Scyl3,5.675121,5.076058,5.667917,4.439508,5.774889,6.891721,8.493145,9.00019,11.079121,14.932965,7.909101,6.699016
ENSMUSG00000026585,Kifap3,89.070349,91.199798,85.133778,76.336252,92.33419,88.377594,117.476011,118.603178,126.070315,177.094358,118.448864,119.672095
ENSMUSG00000026586,Prrx1,0,0,0,0,0,0,0,1.756271,0,1.935316,0,0
ENSMUSG00000026587,Astn1,0.9166369999999999,1.28441,1.8078059999999998,0.943802,0.687056,1.456213,2.511059,2.509244,1.6051289999999998,5.987834,2.207866,1.810329
ENSMUSG00000026589,Sec16b,0,0,0,0,0.792667,0,0,0,0,0.052845,0,0
ENSMUSG00000026592,Tex35,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026594,Ralgps2,3.827048,2.665374,0.979399,3.683444,3.7431710000000002,2.346985,3.776003,2.2028600000000003,6.54927,3.953088,3.125483,1.803588
ENSMUSG00000026596,Abl2,1.883296,2.736554,2.112126,3.114455,2.484335,2.628406,5.463925,4.121764,2.736153,3.48904,3.7299480000000003,3.794665
ENSMUSG00000026600,Soat1,9.48549,10.406333,9.865571000000001,11.412316,10.730152,9.478839,12.461632,10.490025000000001,17.823925,19.178150000000002,10.513051,11.932356
ENSMUSG00000026601,Axdnd1,0.8984289999999999,0.756065,0.752721,1.774342,0.719826,0.936496,1.1782620000000001,0.8114,0.9541900000000001,1.32161,0.229024,2.374833
ENSMUSG00000026602,Nphs2,0,0,0,0,0,0.079704,0,0,0,0,0,0
ENSMUSG00000026603,Smyd2,5.751209,2.9142140000000003,8.016907999999999,9.148081999999999,8.484709,4.504624,29.546796,39.249058,24.182732,22.681908,26.503629999999998,21.754176
ENSMUSG00000026604,Ptpn14,0.092643,0.021631,0.130774,0.031606,0.069243,0.062294,0.151551,0.125014,0.123482,0.288688,0.43421,0.257592
ENSMUSG00000026605,Cenpf,0,0,0,0,0,0,0,0,0.034845,0,0,0
ENSMUSG00000026608,Kctd3,9.888537000000001,10.477379999999998,9.684942000000001,10.910987999999998,9.323682999999999,7.883739,51.270678000000004,55.701303,44.07236999999999,64.943063,56.026675999999995,58.16086500000001
ENSMUSG00000026609,Ush2a,0.004331,0.008614,0.004596,0.013779,0.008801,0,0.031211,0,0.044985,0.019905,0,0.056426
ENSMUSG00000026610,Esrrg,20.790454,19.562759,22.785702,18.597438,18.224635,17.440068,14.289461,15.408726,15.538404,26.927442,11.115397,14.196211
ENSMUSG00000026611,Spata17,0.676357,0,0.498202,0.985805,0.474646,0.922378,1.029054,1.778743,1.370262,1.100853,0,0.578402
ENSMUSG00000026614,Slc30a10,3.053542,2.03606,2.419522,1.720312,3.43048,2.829401,5.292597,5.961244000000001,4.221186,6.129149,6.781912,5.426117
ENSMUSG00000026615,Eprs1,2.147927,2.120283,2.245511,1.6544249999999998,2.098229,2.636696,2.8871800000000003,4.561602,4.032608,7.555376000000001,4.634262,3.834482
ENSMUSG00000026616,Cr2,0.263398,0.341056,0.180287,0.08549,0.26837300000000003,0,0.295532,0,1.096952,0.405945,0.308093,0.043557
ENSMUSG00000026617,Bpnt1,0.991189,1.9953779999999999,1.0426,0.903843,0.478359,0.915171,3.316358,1.270737,1.22066,1.728203,0,1.434301
ENSMUSG00000026618,Iars2,1.013968,0.553358,0.705516,0.805722,0.282741,0.998295,4.568498,4.742692,3.291,7.687149,7.912202,3.796833
ENSMUSG00000026620,Mark1,0,0,0,0,1.332701,0,0,0.287268,0,0,0,0
ENSMUSG00000026622,Nek2,0,0.143176,0,0,0,0.047758,0,0,0,0,0,0
ENSMUSG00000026623,Lpgat1,58.178369999999994,61.756163,61.232399,54.253991,56.645945000000005,59.354439000000006,60.617675000000006,61.22645300000001,61.837652,127.159469,61.732098,59.992481999999995
ENSMUSG00000026626,Ppp2r5a,14.396167000000002,13.631248,13.223709999999999,11.923006,9.333169,11.198692000000001,17.451678,18.097178,20.338026999999997,29.125076,16.912336000000003,19.020646999999997
ENSMUSG00000026628,Atf3,11.144732000000001,7.69449,7.652762,2.17759,0.710804,0.844701,33.076826,22.400793999999998,24.605077,2.194525,0,0.99606
ENSMUSG00000026630,Batf3,1.3806219999999998,1.74157,1.6117380000000001,1.570686,1.0117180000000001,1.466532,2.5889409999999997,2.8407210000000003,1.8621219999999998,3.695037,1.87643,2.575476
ENSMUSG00000026632,Tatdn3,20.977545,11.852958,10.163217999999999,16.026029,14.876490999999998,19.517625999999996,42.180229,35.301809000000006,30.169878,39.33672,28.681587,34.620383999999994
ENSMUSG00000026634,Angel2,18.306216999999997,19.889991999999996,19.584165,19.351880999999995,18.142269,20.016036000000003,27.976371,34.146457,33.488231,44.41431299999999,27.079836,30.727799
ENSMUSG00000026637,Traf5,3.208717,3.691442,3.228305,3.0390710000000003,2.13961,4.308972,3.108968,5.1441740000000005,3.278354,7.688109,4.007285,4.054485
ENSMUSG00000026638,Irf6,0,0,0,0,0.183842,0,0,0,0,0.170727,0,0
ENSMUSG00000026639,Lamb3,0.481062,1.860883,0.146373,0.734007,0.139043,0.968029,5.405821,2.798862,4.341666,1.355174,1.8454169999999999,2.639421
ENSMUSG00000026640,Plxna2,1.0739999999999998,0.5668599999999999,0.505543,0.318606,0.537435,1.5760930000000002,3.127937,0.68302,2.487746,8.535322,1.5145650000000002,2.064719
ENSMUSG00000026641,Usf1,31.16679,32.305517,29.541247000000002,38.774871,31.775129,33.116803000000004,43.437054,39.688941,53.633898,41.844886,49.16626599999999,40.894805
ENSMUSG00000026643,Nmt2,0.982503,0.553896,1.11178,0.676838,0.530097,1.335762,2.882828,2.656844,2.601283,4.294841,1.969193,2.288665
ENSMUSG00000026645,Olah,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026646,Suv39h2,2.2639240000000003,0.884253,1.675743,1.430659,1.454768,1.447539,1.871637,1.829607,1.894865,3.123212,1.473953,2.062935
ENSMUSG00000026648,Dclre1c,0.990262,0.529876,1.128978,0.309171,0.857356,0.586539,1.886206,1.86183,1.365511,1.594659,2.114358,1.149858
ENSMUSG00000026649,Cfap126,7.156668999999999,8.191107,3.935034,8.162799,4.617705,5.1828650000000005,11.247602,10.963041,12.020237,8.566612,6.961418,8.006426999999999
ENSMUSG00000026650,Meig1,3.943018,2.156727,1.861935,2.705539,2.003197,2.934069,2.709734,2.726921,3.92077,4.338961,4.057846,6.358837
ENSMUSG00000026655,Fam107b,7.027937,7.568409,6.621953,8.148926,6.129188,6.800967,9.601538,12.370494999999998,10.269242,11.925305,12.204555,10.931428
ENSMUSG00000026656,Fcgr2b,2.170851,1.8989589999999998,1.5744969999999998,2.751703,1.815868,2.717612,2.269824,2.052118,3.007901,1.7008510000000001,2.660015,2.393426
ENSMUSG00000026657,Frmd4a,14.853371000000003,15.433551000000001,16.519700000000004,16.124105999999998,14.936423,11.141623999999998,21.889866,18.464187,25.435459000000005,22.571777000000004,24.281582999999998,17.662367000000003
ENSMUSG00000026659,Dusp12,6.941093,6.054644,7.148897,5.697153999999999,6.559041,6.587335,11.46088,8.34018,13.677237,11.600016,7.703049,9.802236
ENSMUSG00000026662,Sephs1,0.257641,1.126277,0.303145,0.240004,0.384086,0.445712,1.32836,0,1.453943,0.32697,0.459276,0
ENSMUSG00000026663,Atf6,0,0,0,0,0,0,0,0,0,0.366765,0.072122,0
ENSMUSG00000026664,Phyh,5.3390439999999995,3.4878929999999997,1.914032,2.61618,2.373282,1.6800229999999998,3.635594,1.92616,1.771292,5.389004,0.956134,3.154317
ENSMUSG00000026667,Uhmk1,95.19471899999999,100.72636700000001,96.127831,87.213397,94.79072,95.56385499999999,109.554657,110.50406100000001,107.99711699999999,174.059598,106.207606,107.736655
ENSMUSG00000026668,Ucma,4.757703,0,2.08096,4.652575,1.913107,0,0,0,3.497344,0,0,3.643359
ENSMUSG00000026669,Mcm10,0.299116,0.599254,0,0,0,0.108798,0.484003,0.749301,0.052609,1.4122970000000001,1.120922,1.548346
ENSMUSG00000026670,Uap1,2.417243,0.811664,0.8317910000000001,0.420309,0.453694,3.710747,1.050176,3.167946,0.909127,3.338768,1.494541,3.90041
ENSMUSG00000026672,Optn,1.796222,1.193337,1.329605,0.904898,1.3772,1.846829,9.90234,7.836512,8.614251,12.321492,3.587006,9.38977
ENSMUSG00000026674,Ddr2,0.132118,0.966053,0,0.991187,0.180185,0,2.343636,1.131043,1.095817,0.816995,0.271721,2.7718819999999997
ENSMUSG00000026675,Hsd17b7,1.279394,1.285197,2.57478,1.818614,1.894366,1.556159,2.448583,2.635541,5.529232,17.963802,2.731029,7.760179
ENSMUSG00000026679,Enkur,1.4092660000000001,0.649187,0,0.694037,2.045493,3.469444,1.8378510000000001,2.567317,0.297997,2.207866,1.252743,0.471632
ENSMUSG00000026683,Nuf2,0,0,0,0,0,0,0,0,0,0,0.036585,0
ENSMUSG00000026687,Aldh9a1,2.404688,1.458644,2.335775,3.2920220000000002,1.364585,2.351449,6.455784,3.306719,3.471902,8.13922,5.239773,4.125068000000001
ENSMUSG00000026691,Fmo3,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026692,Fmo4,0.153813,0.161041,0,0,0,0,0.762333,0,0.94862,0.237985,0.282849,0.133497
ENSMUSG00000026694,Mettl13,4.364532,4.278048,4.861943,4.868504,3.512106,3.7889609999999996,10.171886999999998,10.070715999999997,8.009742000000001,8.041597,10.277288,9.246758
ENSMUSG00000026696,Vamp4,0,1.494502,0,0,0,0.1796,1.826763,9.233329,12.632973,0.712139,10.232556,14.352525
ENSMUSG00000026698,Pigc,4.608147,4.218737,4.121602,7.488647,4.2957540000000005,5.601982,2.677631,2.9473,5.1888179999999995,4.765993,6.618182,2.1563
ENSMUSG00000026700,Tnfsf4,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026701,Prdx6,237.211433,223.21949500000005,212.884424,220.40623200000002,220.301947,249.65909999999997,373.893575,351.65847499999995,346.12717900000007,450.05223800000005,316.1920089999999,357.27904900000004
ENSMUSG00000026705,Klhl20,19.09887,18.537798,18.262786000000002,17.473603999999998,16.735025,18.278733,25.288789,28.659448,27.647073000000002,35.439834,27.575307,24.619869
ENSMUSG00000026707,Nsun6,0.343316,1.232117,1.9835349999999998,1.822803,0.234352,2.490001,0.310491,0.898724,1.19397,2.4028199999999997,0.951543,0.351945
ENSMUSG00000026708,Cenpl,0.425175,1.643634,0.109628,0.755623,0.357138,0.626352,0.829786,0.874749,0.210938,0.552328,2.173435,0.163687
ENSMUSG00000026709,Dars2,4.815614,5.131887,6.382821,3.5414860000000004,4.609379,4.286707,9.754028,11.710183,16.35628,13.863280999999999,19.923158,7.8068729999999995
ENSMUSG00000026712,Mrc1,0.26876,0.415989,0,1.249356,0,0.194413,0,0.136393,0,0.223747,0,0
ENSMUSG00000026715,Serpinc1,0.022896,0.022768,0,0,0,0,1.908651,0,0,0.198376,2.282304,5.191775999999999
ENSMUSG00000026718,Stam,26.677421000000002,31.064524000000002,34.342111,30.30012,35.129682,35.39718,54.927125,55.491983999999995,58.111064,94.53293500000001,46.088100999999995,50.145132000000004
ENSMUSG00000026721,Rabgap1l,29.163420000000002,32.955611,27.591414999999998,27.646175,26.879447999999996,27.037091999999998,36.24945,36.618943,28.991658000000005,78.360496,32.510318,44.544534
ENSMUSG00000026723,Trdmt1,1.1020750000000001,1.271356,0.492085,2.358777,0.6413789999999999,0.618396,2.781611,0,2.785628,3.170628,1.373286,1.217241
ENSMUSG00000026725,Tnn,0.072244,0.03766,0.063915,0.120653,0,0.047629,0.135291,0.125596,0.118274,0.157024,0.11978,0.253867
ENSMUSG00000026726,Cubn,0.145858,0.157132,0.212851,0.140167,0.209931,0.22852,0.492173,0.527135,0.429414,0.468636,0.509605,0.573504
ENSMUSG00000026727,Rsu1,0.264242,0.108902,5.321822,14.269669,0.687974,0.386359,0.165159,0.179085,0.18990500000000002,1.1230920000000002,22.106066999999996,0.279794
ENSMUSG00000026728,Vim,55.610489,49.192963000000006,41.046192000000005,146.785974,76.798881,47.442774,58.849827,65.58249599999999,62.339451000000004,65.935894,71.135022,79.76450299999999
ENSMUSG00000026730,Pter,1.037424,1.627465,1.6637970000000002,2.042576,0.6398010000000001,2.450212,4.351722,3.467899,3.8539130000000004,3.573473,3.510572,3.8170260000000003
ENSMUSG00000026734,4921504E06Rik,0.053528,0.038179,0,0,0,0,0.067774,0,0,0,0.208009,0
ENSMUSG00000026735,Ptf1a,0.053873,0,0,0,0,0,0,0,0,0,0.104655,0
ENSMUSG00000026737,Pip4k2a,4.3913,4.099094,4.998506,3.735644,3.052434,3.033687,11.981673,13.950855,3.160146,33.623207,6.238063,8.466489
ENSMUSG00000026739,Bmi1,1.9261560000000002,1.003085,0,1.285561,1.226674,0.529616,0,10.842242,6.213918,12.654515,0.836274,6.55131
ENSMUSG00000026740,Dnajc1,3.005514,2.6912190000000002,0.082457,0.0261,0.901455,0.214053,0,4.1105979999999995,6.531552,11.773442,6.510994,6.548023
ENSMUSG00000026743,Mllt10,6.911642,6.456508,6.071495,15.172315,5.898226,9.102084,8.236639,14.223422,10.259397,12.101307000000002,11.423073,9.434093
ENSMUSG00000026748,Plxdc2,0,0,0,0,0,0,2.506273,7.049403,9.771501,5.190263,3.421832,0
ENSMUSG00000026749,Nek6,1.941081,1.468133,1.5543580000000001,0.650045,2.254072,0,0,0.691515,0,0.657695,0,3.104135
ENSMUSG00000026750,Psmb7,158.572362,157.376429,145.214223,151.043782,146.76701500000001,149.60158600000003,250.368909,257.25541699999997,252.71918,176.97933600000002,253.691421,255.353315
ENSMUSG00000026751,Nr5a1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026753,Ppp6c,3.191566,1.78993,3.079075,2.544942,3.378723,3.499421,14.577362,3.932239,4.100784,3.610107,0.773448,2.60529
ENSMUSG00000026754,Golga1,9.026374,7.444291,10.493625999999999,9.744756,10.227385000000002,11.670249,21.566275,32.504802,24.452696999999997,33.39620000000001,16.855868999999995,26.080538
ENSMUSG00000026755,Arpc5l,8.715085,11.10432,8.230996000000001,7.434008,5.05517,13.321746000000001,7.723103,7.133156,18.805775999999998,12.936547,11.927881,11.252823
ENSMUSG00000026761,Orc4,32.85960600000001,36.46269899999999,40.784009999999995,37.481631,31.530852999999997,39.941782,35.76481999999999,30.709975,50.092095,54.121289,58.413973999999996,38.45652500000001
ENSMUSG00000026764,Kif5c,0.955151,0,0,0.412088,1.6251470000000001,1.705482,49.791484000000004,39.133181,45.897431000000005,140.357413,75.461615,37.365885000000006
